"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"99";0;0;0;0;0;0;0;0;2
"100";0;0;0;0;0;0;0;0;0
"101";0;0;0;0;0;0;0;0;0
"102";0;0;0;0;0;0;0;0;1
"103";0;0;0;0;0;0;0;0;0
"104";0;0;0;0;0;0;0;0;0
"105";0;0;0;0;0;0;0;0;0
"106";0;0;0;0;0;0;0;0;0
"107";0;0;0;0;0;0;0;0;0
"108";0;0;0;0;0;0;0;0;0
"109";0;0;0;0;0;0;0;0;2
"110";0;0;0;0;0;0;0;0;1
"111";0;0;0;0;0;0;0;0;1
"112";0;0;0;0;0;0;0;0;2
"113";0;0;0;0;0;0;0;0;2
"114";0;0;0;0;0;0;0;0;2
"115";0;0;0;0;0;0;0;0;2
"116";0;0;0;0;0;0;0;0;2
"117";0;0;0;0;0;0;0;0;2
"118";0;0;0;0;0;0;0;0;0
"119";0;0;0;0;0;0;0;0;2
"120";0;0;0;0;0;0;0;0;2
"121";0;0;0;0;0;0;0;0;2
"122";0;0;0;0;0;0;0;0;1
"123";0;0;0;0;0;0;0;0;2
"124";0;0;0;0;0;0;0;0;2
"125";0;0;0;0;0;0;0;0;2
"126";0;0;0;0;0;0;0;0;0
"127";0;0;0;0;0;0;0;0;1
"128";0;0;0;0;0;0;0;0;2
"129";0;0;0;0;0;0;0;0;2
"130";0;0;0;0;0;0;0;0;2
"131";0;0;0;0;0;0;0;0;2
"132";0;0;0;0;0;0;0;0;1
"133";0;0;0;0;0;0;0;0;2
"134";0;0;0;0;0;0;0;0;2
"135";0;0;0;0;0;0;0;0;2
"136";0;0;0;0;0;0;0;0;1
"137";0;0;0;0;0;0;0;0;2
"138";0;0;0;0;0;0;0;0;0
"139";0;0;0;0;0;0;0;0;1
"140";0;0;0;0;0;0;0;0;2
"141";0;0;0;0;0;0;0;0;2
"142";0;0;0;0;0;0;0;0;0
"143";0;0;0;0;0;0;0;0;2
"144";0;0;0;0;0;0;0;0;0
"145";0;0;0;0;0;0;0;0;2
"146";0;0;0;0;0;0;0;0;2
"147";0;0;0;0;0;0;0;0;2
"148";0;0;0;0;0;0;0;0;2
"149";0;0;0;0;0;0;0;0;2
"150";0;0;0;0;0;0;0;0;0
"151";0;0;0;0;0;0;0;0;2
"152";0;0;0;0;0;0;0;0;2
"153";0;0;0;0;0;0;0;0;1
"154";0;0;0;0;0;0;0;0;1
"155";0;0;0;0;0;0;0;0;2
"156";0;0;0;0;0;0;0;0;1
"157";0;0;0;0;0;0;0;0;1
"158";0;0;0;0;0;0;0;0;0
"159";0;0;0;0;0;0;0;0;2
"160";0;0;0;0;0;0;0;0;0
"161";0;0;0;0;0;0;0;0;2
"162";0;0;0;0;0;0;0;0;2
"163";0;0;0;0;0;0;0;0;2
"164";0;0;0;0;0;0;0;0;2
"165";0;0;0;0;0;0;0;0;1
"166";0;0;0;0;0;0;0;0;1
"167";0;0;0;0;0;0;0;0;0
"168";0;0;0;0;0;0;0;0;1
"169";0;0;0;0;0;0;0;0;2
"170";0;0;0;0;0;0;0;0;2
"171";0;0;0;0;0;0;0;0;0
"172";0;0;0;0;0;0;0;0;2
"173";0;0;0;0;0;0;0;0;2
"174";0;0;0;0;0;0;0;0;2
"175";0;0;0;0;0;0;0;0;2
"176";0;0;0;0;0;0;0;0;1
"177";0;0;0;0;0;0;0;0;1
"178";0;0;0;0;0;0;0;0;2
"179";0;0;0;0;0;0;0;0;1
"180";0;0;0;0;0;0;0;0;2
"181";0;0;0;0;0;0;0;0;2
"182";0;0;0;0;0;0;0;0;2
"183";0;0;0;0;0;0;0;0;2
"184";0;0;0;0;0;0;0;0;2
"185";0;0;0;0;0;0;0;0;2
"186";0;0;0;0;0;0;0;0;2
"187";0;0;0;0;0;0;0;0;0
"188";0;0;0;0;0;0;0;0;0
"189";0;0;0;0;0;0;0;0;0
"190";0;0;0;0;0;0;0;0;0
"191";0;0;0;0;0;0;0;0;0
"192";0;0;0;0;0;0;0;0;2
"193";0;0;0;0;0;0;0;0;0
"194";0;0;0;0;0;0;0;0;2
"195";0;0;0;0;0;0;0;0;2
"196";0;0;0;0;0;0;0;0;0
"197";0;0;0;0;0;0;0;0;2
"198";0;0;0;0;0;0;0;0;2
"199";0;0;0;0;0;0;0;0;2
"200";0;0;0;0;0;0;0;0;1
"201";0;0;0;0;0;0;0;0;1
"202";0;0;0;0;0;0;0;0;2
"203";0;0;0;0;0;0;0;0;2
"204";0;0;0;0;0;0;0;0;2
"205";0;0;0;0;0;0;0;0;2
"206";0;0;0;0;0;0;0;0;2
"207";0;0;0;0;0;0;0;0;2
"208";0;0;0;0;0;0;0;0;2
"209";0;0;0;0;0;0;0;0;2
"210";0;0;0;0;0;0;0;0;0
"211";0;0;0;0;0;0;0;0;2
"212";0;0;0;0;0;0;0;0;2
"213";0;0;0;0;0;0;0;0;2
"214";0;0;0;0;0;0;0;0;2
"215";0;0;0;0;0;0;0;0;2
"216";0;0;0;0;0;0;0;0;2
"217";0;0;0;0;0;0;0;0;2
"218";0;0;0;0;0;0;0;0;1
"219";0;0;0;0;0;0;0;0;2
"220";0;0;0;0;0;0;0;0;2
"221";0;0;0;0;0;0;0;0;1
"222";0;0;0;0;0;0;0;0;2
"223";0;0;0;0;0;0;0;0;2
"224";0;0;0;0;0;0;0;0;2
"225";0;0;0;0;0;0;0;0;2
"226";0;0;0;0;0;0;0;0;1
"227";0;0;0;0;0;0;0;0;2
"228";0;0;0;0;0;0;0;0;2
"229";0;0;0;0;0;0;0;0;2
"230";0;0;0;0;0;0;0;0;2
"231";0;0;0;0;0;0;0;0;2
"232";0;0;0;0;0;0;0;0;2
"233";0;0;0;0;0;0;0;0;2
"234";0;0;0;0;0;0;0;0;2
"235";0;0;0;0;0;0;0;0;2
"236";0;0;0;0;0;0;0;0;2
"237";0;0;0;0;0;0;0;0;2
"238";0;0;0;0;0;0;0;0;2
"239";0;0;0;0;0;0;0;0;2
"240";0;0;0;0;0;0;0;0;2
"241";0;0;0;0;0;0;0;0;2
"242";0;0;0;0;0;0;0;0;2
"243";0;0;0;0;0;0;0;0;2
"244";0;0;0;0;0;0;0;0;2
"245";0;0;0;0;0;0;0;0;2
"246";0;0;0;0;0;0;0;0;1
"247";0;0;0;0;0;0;0;0;2
"248";0;0;0;0;0;0;0;0;2
"249";0;0;0;0;0;0;0;0;2
"250";0;0;0;0;0;0;0;0;1
"251";0;0;0;0;0;0;0;0;1
"252";0;0;0;0;0;0;0;0;2
"253";0;0;0;0;0;0;0;0;2
"254";0;0;0;0;0;0;0;0;2
"255";0;0;0;0;0;0;0;0;2
"256";0;0;0;0;0;0;0;0;2
"257";0;0;0;0;0;0;0;0;0
"258";0;0;0;0;0;0;0;0;2
"259";0;0;0;0;0;0;0;0;2
"260";0;0;0;0;0;0;0;0;0
"261";0;0;0;0;0;0;0;0;0
"262";0;0;0;0;0;0;0;0;0
"263";0;0;0;0;0;0;0;0;2
"264";0;0;0;0;0;0;0;0;0
"265";0;0;0;0;0;0;0;0;0
"266";0;0;0;0;0;0;0;0;0
"267";0;0;0;0;0;0;0;0;2
"268";0;0;0;0;0;0;0;0;2
"269";0;0;0;0;0;0;0;0;0
"270";0;0;0;0;0;0;0;0;2
"271";0;0;0;0;0;0;0;0;2
"272";0;0;0;0;0;0;0;0;1
"273";0;0;0;0;0;0;0;0;2
"274";0;0;0;0;0;0;0;0;2
"275";0;0;0;0;0;0;0;0;2
"276";0;0;0;0;0;0;0;0;2
"277";0;0;0;0;0;0;0;0;2
"278";0;0;0;0;0;0;0;0;2
"279";0;0;0;0;0;0;0;0;2
"280";0;0;0;0;0;0;0;0;2
"281";0;0;0;0;0;0;0;0;0
"282";0;0;0;0;0;0;0;0;2
"283";0;0;0;0;0;0;0;0;1
"284";0;0;0;0;0;0;0;0;1
"285";0;0;0;0;0;0;0;0;1
"286";0;0;0;0;0;0;0;0;0
"287";0;0;0;0;0;0;0;0;2
"288";0;0;0;0;0;0;0;0;2
"289";0;0;0;0;0;0;0;0;2
"290";0;0;0;0;0;0;0;0;2
"291";0;0;0;0;0;0;0;0;2
"292";0;0;0;0;0;0;0;0;2
"293";0;0;0;0;0;0;0;0;2
"294";0;0;0;0;0;0;0;0;0
"295";0;0;0;0;0;0;0;0;0
"296";0;0;0;0;0;0;0;0;0
"297";0;0;0;0;0;0;0;0;2
"298";0;0;0;0;0;0;0;0;2
"299";0;0;0;0;0;0;0;0;2
"300";0;0;0;0;0;0;0;0;2
"301";0;0;0;0;0;0;0;0;2
"302";0;0;0;0;0;0;0;0;1
"303";0;0;0;0;0;0;0;0;2
"304";0;0;0;0;0;0;0;0;0
"305";0;0;0;0;0;0;0;0;0
"306";0;0;0;0;0;0;0;0;0
"307";0;0;0;0;0;0;0;0;0
"308";0;0;0;0;0;0;0;0;1
"309";0;0;0;0;0;0;0;0;2
"310";0;0;0;0;0;0;0;0;1
"311";0;0;0;0;0;0;0;0;0
"312";0;0;0;0;0;0;0;0;2
"313";0;0;0;0;0;0;0;0;2
"314";0;0;0;0;0;0;0;0;2
"315";0;0;0;0;0;0;0;0;0
"316";0;0;0;0;0;0;0;0;2
"317";0;0;0;0;0;0;0;0;0
"318";0;0;0;0;0;0;0;0;2
"319";0;0;0;0;0;0;0;0;2
"320";0;0;0;0;0;0;0;0;2
"321";0;0;0;0;0;0;0;0;2
"322";0;0;0;0;0;0;0;0;2
"323";0;0;0;0;0;0;0;0;2
"324";0;0;0;0;0;0;0;0;2
"325";0;0;0;0;0;0;0;0;2
"326";0;0;0;0;0;0;0;0;2
"327";0;0;0;0;0;0;0;0;2
"328";0;0;0;0;0;0;0;0;2
"329";0;0;0;0;0;0;0;0;2
"330";0;0;0;0;0;0;0;0;2
"331";0;0;0;0;0;0;0;0;2
"332";0;0;0;0;0;0;0;0;2
"333";0;0;0;0;0;0;0;0;2
"334";0;0;0;0;0;0;0;0;2
"335";0;0;0;0;0;0;0;0;2
"336";0;0;0;0;0;0;0;0;2
"337";0;0;0;0;0;0;0;0;2
"338";0;0;0;0;0;0;0;0;2
"339";0;0;0;0;0;0;0;0;2
"340";0;0;0;0;0;0;0;0;2
"341";0;0;0;0;0;0;0;0;2
"342";0;0;0;0;0;0;0;0;2
"343";0;0;0;0;0;0;0;0;2
"344";0;0;0;0;0;0;0;0;2
"345";0;0;0;0;0;0;0;0;2
"346";0;0;0;0;0;0;0;0;2
"347";0;0;0;0;0;0;0;0;2
"348";0;0;0;0;0;0;0;0;2
"349";0;0;0;0;0;0;0;0;2
"350";0;0;0;0;0;0;0;0;2
"351";0;0;0;0;0;0;0;0;2
"352";0;0;0;0;0;0;0;0;1
"353";0;0;0;0;0;0;0;0;2
"354";0;0;0;0;0;0;0;0;0
"355";0;0;0;0;0;0;0;0;2
"356";0;0;0;0;0;0;0;0;2
"357";0;0;0;0;0;0;0;0;0
"358";0;0;0;0;0;0;0;0;0
"359";0;0;0;0;0;0;0;0;0
"360";0;0;0;0;0;0;0;0;2
"361";0;0;0;0;0;0;0;0;2
"362";0;0;0;0;0;0;0;0;1
"363";0;0;0;0;0;0;0;0;1
"364";0;0;0;0;0;0;0;0;1
"365";0;0;0;0;0;0;0;0;0
"366";0;0;0;0;0;0;0;0;0
"367";0;0;0;0;0;0;0;0;1
"368";0;0;0;0;0;0;0;0;1
"369";0;0;0;0;0;0;0;0;1
"370";0;0;0;0;0;0;0;0;2
"371";0;0;0;0;0;0;0;0;2
"372";0;0;0;0;0;0;0;0;1
"373";0;0;0;0;0;0;0;0;2
"374";0;0;0;0;0;0;0;0;1
"375";0;0;0;0;0;0;0;0;1
"376";0;0;0;0;0;0;0;0;1
"377";0;0;0;0;0;0;0;0;1
"378";0;0;0;0;0;0;0;0;2
"379";0;0;0;0;0;0;0;0;2
"380";0;0;0;0;0;0;0;0;1
"381";0;0;0;0;0;0;0;0;1
"382";0;0;0;0;0;0;0;0;2
"383";0;0;0;0;0;0;0;0;2
"384";0;0;0;0;0;0;0;0;2
"385";0;0;0;0;0;0;0;0;1
"386";0;0;0;0;0;0;0;0;1
"387";0;0;0;0;0;0;0;0;2
"388";0;0;0;0;0;0;0;0;2
"389";0;0;0;0;0;0;0;0;2
"390";0;0;0;0;0;0;0;0;1
"391";0;0;0;0;0;0;0;0;1
"392";0;0;0;0;0;0;0;0;1
"393";0;0;0;0;0;0;0;0;0
"394";0;0;0;0;0;0;0;0;1
"395";0;0;0;0;0;0;0;0;0
"396";0;0;0;0;0;0;0;0;0
"397";0;0;0;0;0;0;0;0;1
"398";0;0;0;0;0;0;0;0;0
"399";0;0;0;0;0;0;0;0;0
"400";0;0;0;0;0;0;0;0;0
"401";0;0;0;0;0;0;0;0;2
"402";0;0;0;0;0;0;0;0;2
"403";0;0;0;0;0;0;0;0;0
"404";0;0;0;0;0;0;0;0;0
"405";0;0;0;0;0;0;0;0;0
"406";0;0;0;0;0;0;0;0;0
"407";0;0;0;0;0;0;0;0;1
"408";0;0;0;0;0;0;0;0;0
"409";0;0;0;0;0;0;0;0;0
"410";0;0;0;0;0;0;0;0;0
"411";0;0;0;0;0;0;0;0;0
"412";0;0;0;0;0;0;0;0;0
"413";0;0;0;0;0;0;0;0;0
"414";0;0;0;0;0;0;0;0;0
"415";0;0;0;0;0;0;0;0;0
"416";0;0;0;0;0;0;0;0;0
"417";0;0;0;0;0;0;0;0;0
"418";0;0;0;0;0;0;0;0;0
"419";0;0;0;0;0;0;0;0;0
"420";0;0;0;0;0;0;0;0;0
"421";0;0;0;0;0;0;0;0;0
"422";0;0;0;0;0;0;0;0;2
"423";0;0;0;0;0;0;0;0;0
"424";0;0;0;0;0;0;0;0;0
"425";0;0;0;0;0;0;0;0;0
"426";0;0;0;0;0;0;0;0;0
"427";0;0;0;0;0;0;0;0;0
"428";0;0;0;0;0;0;0;0;0
"429";0;0;0;0;0;0;0;0;0
"430";0;0;0;0;0;0;0;0;0
"431";0;0;0;0;0;0;0;0;0
"432";0;0;0;0;0;0;0;0;0
"433";0;0;0;0;0;0;0;0;0
"434";0;0;0;0;0;0;0;0;0
"435";0;0;0;0;0;0;0;0;0
"436";0;0;0;0;0;0;0;0;0
"437";0;0;0;0;0;0;0;0;0
"438";0;0;0;0;0;0;0;0;0
"439";0;0;0;0;0;0;0;0;0
"440";0;0;0;0;0;0;0;0;0
"441";0;0;0;0;0;0;0;0;0
"442";0;0;0;0;0;0;0;0;0
"443";0;0;0;0;0;0;0;0;0
"444";0;0;0;0;0;0;0;0;0
"445";0;0;0;0;0;0;0;0;0
"446";0;0;0;0;0;0;0;0;0
"447";0;0;0;0;0;0;0;0;0
"448";0;0;0;0;0;0;0;0;0
"449";0;0;0;0;0;0;0;0;0
"450";0;0;0;0;0;0;0;0;0
"451";0;0;0;0;0;0;0;0;0
"452";0;0;0;0;0;0;0;0;0
"453";0;0;0;0;0;0;0;0;0
"454";0;0;0;0;0;0;0;0;0
"455";0;0;0;0;0;0;0;0;0
"456";0;0;0;0;0;0;0;0;0
"457";0;0;0;0;0;0;0;0;0
"458";0;0;0;0;0;0;0;0;0
"459";0;0;0;0;0;0;0;0;0
"460";0;0;0;0;0;0;0;0;1
"461";0;0;0;0;0;0;0;0;1
"462";0;0;0;0;0;0;0;0;1
"463";0;0;0;0;0;0;0;0;1
"464";0;0;0;0;0;0;0;0;0
"465";0;0;0;0;0;0;0;0;1
"466";0;0;0;0;0;0;0;0;1
"467";0;0;0;0;0;0;0;0;1
"468";0;0;0;0;0;0;0;0;0
"469";0;0;0;0;0;0;0;0;1
"470";0;0;0;0;0;0;0;0;1
"471";0;0;0;0;0;0;0;0;0
"472";0;0;0;0;0;0;0;0;0
"473";0;0;0;0;0;0;0;0;1
"474";0;0;0;0;0;0;0;0;1
"475";0;0;0;0;0;0;0;0;1
"476";0;0;0;0;0;0;0;0;1
"477";0;0;0;0;0;0;0;0;1
"478";0;0;0;0;0;0;0;0;2
"479";0;0;0;0;0;0;0;0;1
"480";0;0;0;0;0;0;0;0;1
"481";0;0;0;0;0;0;0;0;1
"482";0;0;0;0;0;0;0;0;2
"483";0;0;0;0;0;0;0;0;1
"484";0;0;0;0;0;0;0;0;1
"485";0;0;0;0;0;0;0;0;1
"486";0;0;0;0;0;0;0;0;2
"487";0;0;0;0;0;0;0;0;0
"488";0;0;0;0;0;0;0;0;1
"489";0;0;0;0;0;0;0;0;1
"490";0;0;0;0;0;0;0;0;1
"491";0;0;0;0;0;0;0;0;1
"492";0;0;0;0;0;0;0;0;1
"493";0;0;0;0;0;0;0;0;1
"494";0;0;0;0;0;0;0;0;1
"495";0;0;0;0;0;0;0;0;2
"496";0;0;0;0;0;0;0;0;0
"497";0;0;0;0;0;0;0;0;1
"498";0;0;0;0;0;0;0;0;0
"499";0;0;0;0;0;0;0;0;2
"500";0;0;0;0;0;0;0;0;1
"501";0;0;0;0;0;0;0;0;2
"502";0;0;0;0;0;0;0;0;0
"503";0;0;0;0;0;0;0;0;1
"504";0;0;0;0;0;0;0;0;0
"505";0;0;0;0;0;0;0;0;2
"506";0;0;0;0;0;0;0;0;0
"507";0;0;0;0;0;0;0;0;0
"508";0;0;0;0;0;0;0;0;2
"509";0;0;0;0;0;0;0;0;0
"510";0;0;0;0;0;0;0;0;0
"511";0;0;0;0;0;0;0;0;2
"512";0;0;0;0;0;0;0;0;1
"513";0;0;0;0;0;0;0;0;0
"514";0;0;0;0;0;0;0;0;1
"515";0;0;0;0;0;0;0;0;2
"516";0;0;0;0;0;0;0;0;0
"517";0;0;0;0;0;0;0;0;1
"518";0;0;0;0;0;0;0;0;1
"519";0;0;0;0;0;0;0;0;2
"520";0;0;0;0;0;0;0;0;0
"521";0;0;0;0;0;0;0;0;2
"522";0;0;0;0;0;0;0;0;2
"523";0;0;0;0;0;0;0;0;1
"524";0;0;0;0;0;0;0;0;1
"525";0;0;0;0;0;0;0;0;1
"526";0;0;0;0;0;0;0;0;2
"527";0;0;0;0;0;0;0;0;2
"528";0;0;0;0;0;0;0;0;1
"529";0;0;0;0;0;0;0;0;1
"530";0;0;0;0;0;0;0;0;1
"531";0;0;0;0;0;0;0;0;1
"532";0;0;0;0;0;0;0;0;1
"533";0;0;0;0;0;0;0;0;2
"534";0;0;0;0;0;0;0;0;0
"535";0;0;0;0;0;0;0;0;1
"536";0;0;0;0;0;0;0;0;0
"537";0;0;0;0;0;0;0;0;2
"538";0;0;0;0;0;0;0;0;2
"539";0;0;0;0;0;0;0;0;1
"540";0;0;0;0;0;0;0;0;0
"541";0;0;0;0;0;0;0;0;1
"542";0;0;0;0;0;0;0;0;1
"543";0;0;0;0;0;0;0;0;1
"544";0;0;0;0;0;0;0;0;1
"545";0;0;0;0;0;0;0;0;1
"546";0;0;0;0;0;0;0;0;1
"547";0;0;0;0;0;0;0;0;1
"548";0;0;0;0;0;0;0;0;1
"549";0;0;0;0;0;0;0;0;1
"550";0;0;0;0;0;0;0;0;0
"551";0;0;0;0;0;0;0;0;2
"552";0;0;0;0;0;0;0;0;2
"553";0;0;0;0;0;0;0;0;1
"554";0;0;0;0;0;0;0;0;1
"555";0;0;0;0;0;0;0;0;1
"556";0;0;0;0;0;0;0;0;1
"557";0;0;0;0;0;0;0;0;2
"558";0;0;0;0;0;0;0;0;2
"559";0;0;0;0;0;0;0;0;2
"560";0;0;0;0;0;0;0;0;2
"561";0;0;0;0;0;0;0;0;1
"562";0;0;0;0;0;0;0;0;1
"563";0;0;0;0;0;0;0;0;1
"564";0;0;0;0;0;0;0;0;0
"565";0;0;0;0;0;0;0;0;0
"566";0;0;0;0;0;0;0;0;0
"567";0;0;0;0;0;0;0;0;1
"568";0;0;0;0;0;0;0;0;1
"569";0;0;0;0;0;0;0;0;0
"570";0;0;0;0;0;0;0;0;2
"571";0;0;0;0;0;0;0;0;1
"572";0;0;0;0;0;0;0;0;1
"573";0;0;0;0;0;0;0;0;2
"574";0;0;0;0;0;0;0;0;2
"575";0;0;0;0;0;0;0;0;2
"576";0;0;0;0;0;0;0;0;2
"577";0;0;0;0;0;0;0;0;2
"578";0;0;0;0;0;0;0;0;2
"579";0;0;0;0;0;0;0;0;2
"580";0;0;0;0;0;0;0;0;1
"581";0;0;0;0;0;0;0;0;1
"582";0;0;0;0;0;0;0;0;0
"583";0;0;0;0;0;0;0;0;1
"584";0;0;0;0;0;0;0;0;1
"585";0;0;0;0;0;0;0;0;2
"586";0;0;0;0;0;0;0;0;2
"587";0;0;0;0;0;0;0;0;1
"588";0;0;0;0;0;0;0;0;1
"589";0;0;0;0;0;0;0;0;2
"590";0;0;0;0;0;0;0;0;1
"591";0;0;0;0;0;0;0;0;1
"592";0;0;0;0;0;0;0;0;2
"593";0;0;0;0;0;0;0;0;1
"594";0;0;0;0;0;0;0;0;2
"595";0;0;0;0;0;0;0;0;1
"596";0;0;0;0;0;0;0;0;1
"597";0;0;0;0;0;0;0;0;1
"598";0;0;0;0;0;0;0;0;2
"599";0;0;0;0;0;0;0;0;1
"600";0;0;0;0;0;0;0;0;2
"601";0;0;0;0;0;0;0;0;2
"602";0;0;0;0;0;0;0;0;1
"603";0;0;0;0;0;0;0;0;2
"604";0;0;0;0;0;0;0;0;1
"605";0;0;0;0;0;0;0;0;1
"606";0;0;0;0;0;0;0;0;0
"607";0;0;0;0;0;0;0;0;0
"608";0;0;0;0;0;0;0;0;1
"609";0;0;0;0;0;0;0;0;2
"610";0;0;0;0;0;0;0;0;0
"611";0;0;0;0;0;0;0;0;2
"612";0;0;0;0;0;0;0;0;1
"613";0;0;0;0;0;0;0;0;0
"614";0;0;0;0;0;0;0;0;1
"615";0;0;0;0;0;0;0;0;2
"616";0;0;0;0;0;0;0;0;1
"617";0;0;0;0;0;0;0;0;2
"618";0;0;0;0;0;0;0;0;2
"619";0;0;0;0;0;0;0;0;0
"620";0;0;0;0;0;0;0;0;1
"621";0;0;0;0;0;0;0;0;1
"622";0;0;0;0;0;0;0;0;1
"623";0;0;0;0;0;0;0;0;2
"624";0;0;0;0;0;0;0;0;2
"625";0;0;0;0;0;0;0;0;0
"626";0;0;0;0;0;0;0;0;1
"627";0;0;0;0;0;0;0;0;0
"628";0;0;0;0;0;0;0;0;1
"629";0;0;0;0;0;0;0;0;2
"630";0;0;0;0;0;0;0;0;2
"631";0;0;0;0;0;0;0;0;2
"632";0;0;0;0;0;0;0;0;2
"633";0;0;0;0;0;0;0;0;2
"634";0;0;0;0;0;0;0;0;1
"635";0;0;0;0;0;0;0;0;0
"636";0;0;0;0;0;0;0;0;1
"637";0;0;0;0;0;0;0;0;0
"638";0;0;0;0;0;0;0;0;1
"639";0;0;0;0;0;0;0;0;2
"640";0;0;0;0;0;0;0;0;1
"641";0;0;0;0;0;0;0;0;1
"642";0;0;0;0;0;0;0;0;1
"643";0;0;0;0;0;0;0;0;2
"644";0;0;0;0;0;0;0;0;0
"645";0;0;0;0;0;0;0;0;0
"646";0;0;0;0;0;0;0;0;1
"647";0;0;0;0;0;0;0;0;2
"648";0;0;0;0;0;0;0;0;1
"649";0;0;0;0;0;0;0;0;1
"650";0;0;0;0;0;0;0;0;1
"651";0;0;0;0;0;0;0;0;2
"652";0;0;0;0;0;0;0;0;2
"653";0;0;0;0;0;0;0;0;2
"654";0;0;0;0;0;0;0;0;0
"655";0;0;0;0;0;0;0;0;1
"656";0;0;0;0;0;0;0;0;2
"657";0;0;0;0;0;0;0;0;1
"658";0;0;0;0;0;0;0;0;2
"659";0;0;0;0;0;0;0;0;0
"660";0;0;0;0;0;0;0;0;1
"661";0;0;0;0;0;0;0;0;1
"662";0;0;0;0;0;0;0;0;1
