"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"663";0;0;0;0;0;0;0;0;2
"664";0;0;0;0;0;0;0;0;2
"665";0;0;0;0;0;0;0;0;2
"666";0;0;0;0;0;0;0;0;2
"667";0;0;0;0;0;0;0;0;1
"668";0;0;0;0;0;0;0;0;2
"669";0;0;0;0;0;0;0;0;2
"670";0;0;0;0;0;0;0;0;2
"671";0;0;0;0;0;0;0;0;0
"672";0;0;0;0;0;0;0;0;0
"673";0;0;0;0;0;0;0;0;1
"674";0;0;0;0;0;0;0;0;0
"675";0;0;0;0;0;0;0;0;1
"676";0;0;0;0;0;0;0;0;2
"677";0;0;0;0;0;0;0;0;2
"678";0;0;0;0;0;0;0;0;2
"679";0;0;0;0;0;0;0;0;2
"680";0;0;0;0;0;0;0;0;2
"681";0;0;0;0;0;0;0;0;2
"682";0;0;0;0;0;0;0;0;2
"683";0;0;0;0;0;0;0;0;1
"684";0;0;0;0;0;0;0;0;2
"685";0;0;0;0;0;0;0;0;1
"686";0;0;0;0;0;0;0;0;1
"687";0;0;0;0;0;0;0;0;0
"688";0;0;0;0;0;0;0;0;1
"689";0;0;0;0;0;0;0;0;2
"690";0;0;0;0;0;0;0;0;2
"691";0;0;0;0;0;0;0;0;2
"692";0;0;0;0;0;0;0;0;2
"693";0;0;0;0;0;0;0;0;2
"694";0;0;0;0;0;0;0;0;1
"695";0;0;0;0;0;0;0;0;2
"696";0;0;0;0;0;0;0;0;1
"697";0;0;0;0;0;0;0;0;2
"698";0;0;0;0;0;0;0;0;2
"699";0;0;0;0;0;0;0;0;2
"700";0;0;0;0;0;0;0;0;1
"701";0;0;0;0;0;0;0;0;2
"702";0;0;0;0;0;0;0;0;1
"703";0;0;0;0;0;0;0;0;2
"704";0;0;0;0;0;0;0;0;2
"705";0;0;0;0;0;0;0;0;2
"706";0;0;0;0;0;0;0;0;1
"707";0;0;0;0;0;0;0;0;2
"708";0;0;0;0;0;0;0;0;1
"709";0;0;0;0;0;0;0;0;2
"710";0;0;0;0;0;0;0;0;2
"711";0;0;0;0;0;0;0;0;2
"712";0;0;0;0;0;0;0;0;1
"713";0;0;0;0;0;0;0;0;2
"714";0;0;0;0;0;0;0;0;2
"715";0;0;0;0;0;0;0;0;1
"716";0;0;0;0;0;0;0;0;1
"717";0;0;0;0;0;0;0;0;2
"718";0;0;0;0;0;0;0;0;2
"719";0;0;0;0;0;0;0;0;2
"720";0;0;0;0;0;0;0;0;1
"721";0;0;0;0;0;0;0;0;2
"722";0;0;0;0;0;0;0;0;2
"723";0;0;0;0;0;0;0;0;2
"724";0;0;0;0;0;0;0;0;1
"725";0;0;0;0;0;0;0;0;1
"726";0;0;0;0;0;0;0;0;1
"727";0;0;0;0;0;0;0;0;1
"728";0;0;0;0;0;0;0;0;1
"729";0;0;0;0;0;0;0;0;2
"730";0;0;0;0;0;0;0;0;1
"731";0;0;0;0;0;0;0;0;0
"732";0;0;0;0;0;0;0;0;2
"733";0;0;0;0;0;0;0;0;2
"734";0;0;0;0;0;0;0;0;1
"735";0;0;0;0;0;0;0;0;0
"736";0;0;0;0;0;0;0;0;1
"737";0;0;0;0;0;0;0;0;2
"738";0;0;0;0;0;0;0;0;1
"739";0;0;0;0;0;0;0;0;2
"740";0;0;0;0;0;0;0;0;2
"741";0;0;0;0;0;0;0;0;2
"742";0;0;0;0;0;0;0;0;2
"743";0;0;0;0;0;0;0;0;2
"744";0;0;0;0;0;0;0;0;2
"745";0;0;0;0;0;0;0;0;2
"746";0;0;0;0;0;0;0;0;2
"747";0;0;0;0;0;0;0;0;1
"748";0;0;0;0;0;0;0;0;2
"749";0;0;0;0;0;0;0;0;2
"750";0;0;0;0;0;0;0;0;1
"751";0;0;0;0;0;0;0;0;2
"752";0;0;0;0;0;0;0;0;2
"753";0;0;0;0;0;0;0;0;0
"754";0;0;0;0;0;0;0;0;0
"755";0;0;0;0;0;0;0;0;2
"756";0;0;0;0;0;0;0;0;2
"757";0;0;0;0;0;0;0;0;0
"758";0;0;0;0;0;0;0;0;2
"759";0;0;0;0;0;0;0;0;1
"760";0;0;0;0;0;0;0;0;2
"761";0;0;0;0;0;0;0;0;2
"762";0;0;0;0;0;0;0;0;2
"763";0;0;0;0;0;0;0;0;1
"764";0;0;0;0;0;0;0;0;1
"765";0;0;0;0;0;0;0;0;1
"766";0;0;0;0;0;0;0;0;2
"767";0;0;0;0;0;0;0;0;2
"768";0;0;0;0;0;0;0;0;1
"769";0;0;0;0;0;0;0;0;2
"770";0;0;0;0;0;0;0;0;2
"771";0;0;0;0;0;0;0;0;2
"772";0;0;0;0;0;0;0;0;2
"773";0;0;0;0;0;0;0;0;2
"774";0;0;0;0;0;0;0;0;2
"775";0;0;0;0;0;0;0;0;1
"776";0;0;0;0;0;0;0;0;1
"777";0;0;0;0;0;0;0;0;2
"778";0;0;0;0;0;0;0;0;1
"779";0;0;0;0;0;0;0;0;2
"780";0;0;0;0;0;0;0;0;0
"781";0;0;0;0;0;0;0;0;2
"782";0;0;0;0;0;0;0;0;1
"783";0;0;0;0;0;0;0;0;2
"784";0;0;0;0;0;0;0;0;1
"785";0;0;0;0;0;0;0;0;1
"786";0;0;0;0;0;0;0;0;2
"787";0;0;0;0;0;0;0;0;2
"788";0;0;0;0;0;0;0;0;2
"789";0;0;0;0;0;0;0;0;1
"790";0;0;0;0;0;0;0;0;2
"791";0;0;0;0;0;0;0;0;2
"792";0;0;0;0;0;0;0;0;2
"793";0;0;0;0;0;0;0;0;2
"794";0;0;0;0;0;0;0;0;2
"795";0;0;0;0;0;0;0;0;2
"796";0;0;0;0;0;0;0;0;2
"797";0;0;0;0;0;0;0;0;0
"798";0;0;0;0;0;0;0;0;1
"799";0;0;0;0;0;0;0;0;2
"800";0;0;0;0;0;0;0;0;0
"801";0;0;0;0;0;0;0;0;2
"802";0;0;0;0;0;0;0;0;2
"803";0;0;0;0;0;0;0;0;2
"804";0;0;0;0;0;0;0;0;2
"805";0;0;0;0;0;0;0;0;2
"806";0;0;0;0;0;0;0;0;2
"807";0;0;0;0;0;0;0;0;2
"808";0;0;0;0;0;0;0;0;0
"809";0;0;0;0;0;0;0;0;1
"810";0;0;0;0;0;0;0;0;2
"811";0;0;0;0;0;0;0;0;2
"812";0;0;0;0;0;0;0;0;2
"813";0;0;0;0;0;0;0;0;2
"814";0;0;0;0;0;0;0;0;1
"815";0;0;0;0;0;0;0;0;0
"816";0;0;0;0;0;0;0;0;0
"817";0;0;0;0;0;0;0;0;1
"818";0;0;0;0;0;0;0;0;2
"819";0;0;0;0;0;0;0;0;2
"820";0;0;0;0;0;0;0;0;0
"821";0;0;0;0;0;0;0;0;2
"822";0;0;0;0;0;0;0;0;2
"823";0;0;0;0;0;0;0;0;1
"824";0;0;0;0;0;0;0;0;2
"825";0;0;0;0;0;0;0;0;2
"826";0;0;0;0;0;0;0;0;2
"827";0;0;0;0;0;0;0;0;2
"828";0;0;0;0;0;0;0;0;2
"829";0;0;0;0;0;0;0;0;2
"830";0;0;0;0;0;0;0;0;2
"831";0;0;0;0;0;0;0;0;2
"832";0;0;0;0;0;0;0;0;2
"833";0;0;0;0;0;0;0;0;2
"834";0;0;0;0;0;0;0;0;2
"835";0;0;0;0;0;0;0;0;2
"836";0;0;0;0;0;0;0;0;2
"837";0;0;0;0;0;0;0;0;0
"838";0;0;0;0;0;0;0;0;0
"839";0;0;0;0;0;0;0;0;2
"840";0;0;0;0;0;0;0;0;2
"841";0;0;0;0;0;0;0;0;2
"842";0;0;0;0;0;0;0;0;1
"843";0;0;0;0;0;0;0;0;2
"844";0;0;0;0;0;0;0;0;2
"845";0;0;0;0;0;0;0;0;2
"846";0;0;0;0;0;0;0;0;2
"847";0;0;0;0;0;0;0;0;2
"848";0;0;0;0;0;0;0;0;2
"849";0;0;0;0;0;0;0;0;2
"850";0;0;0;0;0;0;0;0;2
"851";0;0;0;0;0;0;0;0;2
"852";0;0;0;0;0;0;0;0;2
"853";0;0;0;0;0;0;0;0;1
"854";0;0;0;0;0;0;0;0;1
"855";0;0;0;0;0;0;0;0;2
"856";0;0;0;0;0;0;0;0;2
"857";0;0;0;0;0;0;0;0;2
"858";0;0;0;0;0;0;0;0;2
"859";0;0;0;0;0;0;0;0;2
"860";0;0;0;0;0;0;0;0;2
"861";0;0;0;0;0;0;0;0;2
